program_name_en,category,program_id,university
MSc Data Science,数据科学,53e5e2f9-8eec-4a99-8045-4bfe4b6ba71e,Heriot-Watt University
MSc Data Science (2 years),数据科学,7979f1a6-09d8-4fc9-babe-14da390fb82e,Heriot-Watt University
Master of Data Science,数据科学,51c71d53-7f97-4385-8e9b-6933617b64be,"University of California, Irvine"
MS in Data Science,数据科学,7ca72211-74bd-4694-aa14-a6ba7441ed1c,University of Miami
MSc Data Science,数据科学,306d1625-5312-44d9-bd32-39932d715f56,University of Leicester
MSc Population Health Data Science,数据科学,1665fc40-7eca-4982-8da2-402ba28e41ab,University of Leicester
MSc Geographical Data Science,数据科学,583a38e1-f64e-4684-9039-ce29ecd5bf04,University of Leicester
MS in Data Science,数据科学,1bf06b34-d360-4ba4-ad15-015d5bfe77c4,Tufts University
MS in Data Analytics,数据科学,a2a52a5d-e3c7-4959-b565-cd3ef046baba,Tufts University
MS in Data Science,数据科学,f8bee8b9-ca8f-4a42-b25d-194c02ac1811,George Washington University
MS in Data Analytics,数据科学,dc3a90e7-4a9e-4373-8a5c-5c06e171d29b,George Washington University
MS in Data Analysis and Applied Statistics,数据科学,70e055a9-4132-4bc8-a9e1-453a156693c8,Virginia Polytechnic Institute and State University (Virginia Tech)
MSc Data Science,数据科学,baf619e5-1f8a-4c43-9f22-98e6236077ad,University of East Anglia
Master of Science in Data Science,数据科学,e9b27bf8-17ac-48de-a1b2-ea247c2094c3,Northeastern University(United States)
Master of Science in Data Analytics Engineering,数据科学,fca076d7-ec95-403e-9e12-a1df49a466d8,Northeastern University(United States)
MS in Operations Research,数据科学,9a7bc475-9f1e-48ef-bec5-88b13a6636a1,Northeastern University(United States)
Master's in Analytics,数据科学,0976acae-ed94-4780-aee4-e7e6e8b161c6,Northeastern University(United States)
MS in Data Architecture and Management,数据科学,912493b6-e5c0-40f2-b3e6-be96dabd5b4e,Northeastern University(United States)
MSc Data Science (including Professional Practice),数据科学,29419741-dc66-46ec-b8bd-b19c4fbf2ebb,Aston University
MSc Data Science,数据科学,08d422fa-0d82-4ccb-ad34-223ded72486d,Aston University
MSc Data Science,数据科学,7d615799-85d0-44ad-828e-8f1420321954,University of Kent
MSc Data Science with Placement,数据科学,73fb1fb7-227f-41f6-b1d1-8eb3f065bc23,University of Kent
MSc Data Science & Engineering,数据科学,019c895d-24e4-4b00-b6ca-13400e8ce5b4,University of Dundee
MSc Health Data Science for Applied Precision Medicine,数据科学,885bca95-e7c6-4d9b-bd89-c18bd4b00815,University of Dundee
MSc (Information Technology),数据科学,175cb42e-5bb4-4bb8-a7ce-09995146bfc5,Macau University of Science and Technology
MSc in Applied Mathematics and Data Science,数据科学,edd500c1-7bc2-4439-9db6-6cfe1bff92ee,Macau University of Science and Technology
MSc Health Genomics,数据科学,9fe34651-07e6-4047-89ad-2db200eae573,University of Essex
MSc Applied Data Science,数据科学,bef81dbf-a616-4bea-81c9-e9005b790d80,University of Essex
MSc Data Science,数据科学,c34fd4e7-8156-4c80-a2a9-a69fe4479e9e,University of Essex
MSc Data Science with Professional Placement,数据科学,3cf64ee9-6961-488e-b11a-e902402c1dcd,暂无
MSc Data Science and its Applications,数据科学,517d4597-0a09-4332-9c52-ea4b0713f51a,University of Essex
MSc Optimisation and Data Analytics,数据科学,76534a03-4043-413e-b142-9d4e9f9a7985,University of Essex
MSc Big Data and Text Analytics,数据科学,f5ef3c71-8d6d-4aa5-af3f-001c998718dc,暂无
MSc Social Data Science,数据科学,e7d7d4cf-021b-4d5e-98dc-50751370af34,University of Essex
MSc Data Science and Analytics with a Year in Industry,数据科学,9f5314bc-9bfa-4d27-b939-792a4d0f9834,"Royal Holloway, University of London"
MSc Applied Data Science,数据科学,53a80def-c398-498e-9069-be8dc103f3cf,"Royal Holloway, University of London"
MSc Applied Data Science and Cyber Security,数据科学,c25bbc74-09e0-424e-8013-d5b55ce5e50d,"Royal Holloway, University of London"
MSc in Financial Data Intelligence,数据科学,3b1bedfe-a928-4e7f-8337-537ab5fa0514,Rennes School of Business
MSc Data Science & AI For Business X-HEC,数据科学,e613bcaf-d4f2-48f5-a612-5039706341fb,Hautes Etudes Commerciales Paris
Master in Data Sciences & Business Analytics - ESSEC & CentraleSupélec,数据科学,9c05b04f-88e4-4bf5-adcf-125cee2ab638,ESSEC Business School
Master in Digital Marketing & Data Analytics,数据科学,5f57debb-8e34-4bdc-a95a-25ec6ff9b8c7,EMLYON Business School
MSc Data Science & Artificial Intelligence,数据科学,c64c828e-e60c-47a0-97ec-97f84d3187aa,Toulouse Business School
Master of Data Science (Chinese),数据科学,e2bf351f-1f67-409f-86da-6f397883a66b,City University of Macau
MSc Data Science,数据科学,4659a0da-e0ad-4a3e-a1d0-b4329f6411a7,"City, University of London"
MSc Data Science,数据科学,d51ef690-0584-4f9b-af93-e4eba6ee074c,"Goldsmiths, University of London"
MSc Big Data Technologies,数据科学,57b65f1d-63a9-4119-943e-cb8c3c5bc28a,University of Westminster
MSc Data Science and Computational Intelligence,数据科学,dfc082bc-17e3-49b9-9d0d-22cf6b6e52d8,Coventry University
MSc Data Science,数据科学,49b83021-3ce3-4e3e-aeda-5a2c4a7f4e3b,Coventry University
MS Data Science,数据科学,915fd72d-9f79-4e22-8e28-77422ed411d2,University of San Francisco
MSc Data Science and Artificial Intelligence,数据科学,be8227c9-56ee-4b79-9eee-f149bb723bae,The Hang Seng University of Hong Kong
MS in Analytics,数据科学,e12a16bb-7dc1-4c51-b554-ce3495698254,American University
MS in Data Science,数据科学,0054a6c1-5460-4d3e-acd9-31ab3d40d0ee,Lehigh University
MS in Data Science,数据科学,5f24cabf-d389-4614-88ab-11a3558d6e41,Rutgers University-New Brunswick
MS in Data Science for Chemical Engineering and Materials Science,数据科学,9309d3dd-7846-42fd-a851-bd6ae331cfc7,University of Minnesota-Twin Cities
MS in Data Science,数据科学,5459737b-c718-4ddc-af0e-fd639e63a680,University of Minnesota-Twin Cities
MS in Applied Data Science,数据科学,a3ef3700-2ae0-4599-9145-f3ad625126bb,Syracuse University
MS in Data Science,数据科学,c9b7f23c-f705-4b2c-ad8b-187c8a431138,Worcester Polytechnic Institute
MS Data Analytics and Visualization,数据科学,233b379f-6d8c-47b4-94e0-9df1ccd0e4ec,Yeshiva University
MS in Data Science,数据科学,be48cc90-83d8-4db8-bf13-b829caeeec17,University of Connecticut
MS in Operations Research,数据科学,d3466f54-d3b1-4c20-bc4f-9b2af5f522e7,Southern Methodist University
MS in Applied Statistics and Data Analytics,数据科学,8aaece26-3c63-482c-a9de-44663581abc5,Southern Methodist University
MS in Data Science,数据科学,5a56082c-128f-4827-80f0-ac0ba7ddcb49,Fordham University
MS in Data Science,数据科学,e2e1f49a-256b-42b9-9555-e44619224939,American University
MS in Data Science,数据科学,3a0e7644-1521-4eaf-b256-966191c16ff5,Stevens Institute of Technology
MSc Applied Data Science,数据科学,7126040c-7287-4721-959e-dd58b759c722,University of Buckingham
MSc Technology and Design (Data Science),数据科学,c06ede03-0946-4174-8f31-397b5d1b0487,Singapore University of Technology and Design
MSc Data Science,数据科学,5a9b6855-7637-4725-bd82-3583db456cfa,Lingnan University
MSc Artificial Intelligence and Digital Health,数据科学,594d2600-d305-4b39-bd7f-5469f7c2ad3f,University of Westminster
MSc Smart City Technologies and Applications,数据科学,3e1ad82e-431a-4a62-8bf4-711c73a4e099,Lingnan University
MSc Data Science and Artificial Intelligence,数据科学,7ddc10ab-e1a2-435f-a5a9-2ff10afa6be5,"Goldsmiths, University of London"
Master of Data Science,数据科学,8fd7aa6b-4e2d-4756-9c66-d49a85844dee,Monash University Malaysia
MS in Data Science and Quantitative Economics,数据科学,7d04f459-5c39-46c7-a664-0577d1900b7e,Fordham University
MS in Technology and Policy,其他工科,9e15ace6-e4f4-4cc4-a552-54269988ca87,Massachusetts Institute of Technology
Joint MA/MSc Innovation Design Engineering (IC-RCA),其他工科,ed08bace-9626-4fea-a3d6-c26520c3a420,Imperial College London
MSc Design Engineering,其他工科,d2f145a7-0e9b-4e76-a549-661085a65d4a,Imperial College London
MSc Design with Behaviour Science,其他工科,71ac929a-5da0-44f2-aa2c-73e791673d84,Imperial College London
MS in Computational Biology and Quantitative Genetics,其他工科,8ae9028e-c529-4bbc-b657-67d74110f0a1,Harvard University
Master in Design Engineering,其他工科,8a482312-20ce-422d-9a2b-d1c07bc16a3e,Harvard University
MPhil Human-Inspired Artificial Intelligence,其他工科,d33b92f6-6ccb-4e9c-8460-86c60447336f,University of Cambridge
MSc Neural Systems and Computation,其他工科,7d471963-2cc2-46b5-89c8-08576e223229,Swiss Federal Institute of Technology Zurich
MSc Agricultural Sciences,其他工科,52cc181d-0347-4364-838f-eb957c50d7c5,Swiss Federal Institute of Technology Zurich
MSc Atmospheric and Climate Science MSc,其他工科,4340d1bb-e795-4c18-8c61-dd645509c904,Swiss Federal Institute of Technology Zurich
MSc Health Sciences and Technology,其他工科,805bdad4-fd70-4713-b864-45145e89606a,Swiss Federal Institute of Technology Zurich
MDes Integrated Design,其他工科,429f2533-86c0-47d3-a177-c011b697e8be,National University of Singapore
MSc Artificial Intelligence and Medical Imaging,其他工科,ac047dea-2844-482d-aba1-44006efa5168,University College London
MArch Fire Safe Design,其他工科,cfc883bd-8b90-46f2-93bd-14931057bc36,University College London
MSc Infrastructure Systems,其他工科,93b01b6a-d684-462b-a022-db951eb75661,University College London
MSE in Integrated Product Design,其他工科,9102ddd0-6bbb-46f7-bbc7-7e38d3cd87f4,University of Pennsylvania
Master of Integrated Product Design,其他工科,3ee9bdf2-ce0c-48b9-b44a-a69094636ece,University of Pennsylvania
Master of Development Engineering,其他工科,9474a1b6-b24c-41af-acf9-2c81e2d38046,"University of California, Berkeley"
Master of Climate Science,其他工科,9f9967a2-3472-4cf8-97a5-b886d4eea4ab,The University of Melbourne
Double Degree Master of Engineering Science / Master of Commerce,其他工科,90e909b0-4530-4a40-8f26-39a9d72f5d81,The University of New South Wales
MSc Cartography,其他工科,78e51f0e-65a2-478d-8b34-1cf4aed0c25e,Technical University of Munich
M.Sc. Neuroengineering,其他工科,d2d320ae-893e-469e-971e-1e3786abd6eb,Technical University of Munich
"M.A. Responsibility in Science, Engineering and Technology（RESET）",其他工科,12fcfd24-7e82-4adb-9062-997919546ba4,Technical University of Munich
M.A. Science and Technology Studies(STS),其他工科,b101ea79-dc3f-4317-a084-eb0b938538f5,Technical University of Munich
Master of Applied Cybernetics,其他工科,f6c56616-4f8e-4ece-b436-de0635c124df,Australian National University
Master of Applied Cybernetics (Advanced),其他工科,6027b9b3-35f9-47a7-a975-79a344e71394,Australian National University
MA Design Informatics,其他工科,e51f5e83-d5d3-4906-aeed-0ecd2710f2fd,The University of Edinburgh
MSc Design Informatics,其他工科,ce901e6b-3850-41a3-9682-18d2dea79ba8,The University of Edinburgh
International MSc Fire Safety Engineering,其他工科,a2232a15-1991-4eeb-95c9-8921492468f6,The University of Edinburgh
MSc Fire Engineering Science,其他工科,53661f10-2ac6-40b8-8769-6bcd42afbdf7,The University of Edinburgh
Master of Engineering Science (1 Year),其他工科,6ace44bb-1b28-4a5a-9966-8c5fb344a09b,The University of Queensland
Master of Engineering Science (Management),其他工科,6e49a972-8b7f-45fb-8a4c-4c1950853bd8,The University of Queensland
Master of Urban Water Engineering (Professional),其他工科,3852a0f7-bb62-4cb7-adec-b5832fd033e8,The University of Queensland
MS in Engineering Design Innovation,其他工科,07f53674-2746-40ee-b7de-54d0a4820065,Northwestern University(United States)
Master of Product Design and Development Management,其他工科,717167d1-5fec-4a50-8bd7-20476dfb9803,Northwestern University(United States)
MSc Digital and Sustainable Cities,其他工科,a6ff49d8-1002-44e1-9194-ddc76b658ca8,The Hong Kong University of Science and Technology
MSc and Technology,其他工科,9213c481-4b0f-420a-bc32-1210bf5af553,Delft University of Technology
MSc Technical Medicine - Imaging & Intervention,其他工科,9bfc5df7-99c5-486e-903b-6d4ab088197d,Delft University of Technology
MSc Technical Medicine - Sensing & Stimulation,其他工科,bbb755d7-2062-46fd-9115-93f96f57d962,Delft University of Technology
MSc Integrated Product Design,其他工科,c4f484fd-e9e2-43af-ad86-963a40023ca9,Delft University of Technology
MSc Strategic Product Design,其他工科,01483620-ba24-4fd8-8f93-b977c7d6d444,Delft University of Technology
MSc Fire and Safety Engineering,其他工科,eeed6bdd-0851-4d54-9027-c6e81d395fed,The Hong Kong Polytechnic University
MA in Design Engineering,其他工科,4b83e903-f80d-4583-907e-7280be3696c2,Brown University
MS in Engineering Technology and Management for Agricultural Systems,其他工科,5e27c0c5-1aa6-4ddd-a68f-161a96f9c825,University of Illinois at Urbana-Champaign
MSc Product Design Engineering,其他工科,3b37fa30-8190-48b6-9b92-dba969d19d43,University of Glasgow
MSc Medical Devices Engineering,其他工科,20a56bda-79f0-4e55-abd5-5457af54f7b4,University of Glasgow
MSc Industrial Biotechnology (with Industry Training),其他工科,b3e43e6c-9d11-4fb9-8c9a-1ab253d021d7,University of Glasgow
Master of Engineering,其他工科,53939845-ef1a-4dfc-b7ee-c54ef69eab9e,University of Technology Sydney
Master of Engineering (Extension),其他工科,f5566b19-f142-482b-bb60-3a6a04d47399,University of Technology Sydney
Master of Professional Engineering,其他工科,7c9d2a4d-35f0-4624-88d8-721319ec9bc9,University of Technology Sydney
Master of Science,其他工科,f5ce1ed9-cc4a-4e07-885c-46c604402fc1,University of Technology Sydney
Master of Science (Extension),其他工科,99f6f83c-3a33-43bf-8ed8-78cf5834a26b,University of Technology Sydney
Joint Degree MSc UZH ETH in Neural Systems and Computation,其他工科,0680b12a-70a0-4955-b1eb-beda8003a4f8,University of Zurich
MSc Innovation Sciences,其他工科,9a4c6b59-26ad-4029-9648-f9d446d2113b,Utrecht University
MSc Spatial Planning,其他工科,5dbd01d1-4b3a-4d96-ab64-a79455217d4b,Utrecht University
M.Sc. Networked Production Engineering,其他工科,54628511-a3c4-4f0b-8a83-61df47cb3921,RWTH Aachen University
MSc Sound and Music Computing,其他工科,10ec6ee2-7b6d-4a24-b815-52ee795edadf,Queen Mary University of London
Master of Science (Radiation and Nuclear Safety),其他工科,184f6466-9f38-492e-8601-c24a0f24f32e,The National University of Malaysia
MSc Artificial Intelligence for Engineering and Design with placement,其他工科,704f3d0e-78a5-4a74-b745-2ed2504af0a7,University of Bath
MSc Artificial Intelligence for Engineering and Design,其他工科,865f3292-0a5e-457c-a4f0-fb730c0af32e,University of Bath
Master of Sustainable Development,其他工科,e4265ec9-30ec-4447-8221-502168361555,Macquarie University
Master of Information Technology in Internet of Things,其他工科,44891242-dd6f-4d9d-8ced-8281f010a148,Macquarie University
MEng in Systems Engineering,其他工科,f50512f5-7899-47a7-9f46-f1c74c5adb8a,Texas A&M University
MSc(Eng) Product Design and Management,其他工科,6b6be2ef-3ee1-4f56-b76c-d0705b8703df,University of Liverpool
MSc Planetary and One Health,其他工科,725b480e-517e-4ac3-bd19-6e559eb1671e,University of Liverpool
Master of Science (Engineering Design),其他工科,318377b6-b34e-4ab7-b886-64e3aeb7646b,Universiti Teknologi Malaysia
Master of Professional Science,其他工科,574abac4-1b17-45fc-91b1-c97872271370,Universiti Teknologi Malaysia
Master of Science (Systems Engineering),其他工科,17f3b155-d81d-4805-b4ad-27ffffbeb511,Universiti Teknologi Malaysia
Master of Science in Fire Safety Engineering,其他工科,20a68264-3f77-454c-aece-8d716810643b,Ghent University
International Master of Science in Sustainable and Innovative Natural Resource Management,其他工科,92386311-05c1-47e5-aa71-cf8ce5a3cea7,Ghent University
MSc Engineering Net Zero,其他工科,a6dd344e-39ed-465b-bb85-9944a724b07b,Cardiff University
Master of Urban and Regional Planning,其他工科,0d15ac6c-1576-4323-a962-bf8b833dfa37,Curtin University
Master of Health Informatics,其他工科,5bc60af7-4806-4d67-a8f3-e2836e8925ad,University of Wollongong Australia
Master of Information and Communication Technology Advanced,其他工科,12a4a602-9b0e-433a-8e21-51b7671815f7,University of Wollongong Australia
Master of Information Technology (Enterprise Systems),其他工科,cf2e8adc-0902-4638-9a03-8e2cbda44ade,University of Wollongong Australia
Master of Information Technology (Information Systems Development),其他工科,9e6a9f57-affa-4c53-920d-caf9ed8540c6,University of Wollongong Australia
Master of Information Technology (Information Design and Analysis),其他工科,10e362e3-f9a9-4ff3-a8d7-f50f297418f5,University of Wollongong Australia
MS in Systems Engineering,其他工科,17379ae7-66fa-4dfe-aa7b-fd061568986e,"University of Maryland, College Park"
MEng in Systems Engineering,其他工科,b0c7399b-ea83-4721-bef8-6d8b6c8b5a57,"University of Maryland, College Park"
MSc Sports Engineering,其他工科,4a4f2729-b15c-4266-ba56-86c3eba17d9e,Loughborough University
Master of Disaster Risk and Resilience,其他工科,c59ff5a9-e848-47b5-96f1-7e9cda3fcaae,"The University of Newcastle, Australia"
"MEng in Risk, Reliability, and Resilience Engineering",其他工科,af7f58a7-7213-44b3-8fdf-e1205c2fa9a4,Vanderbilt University
MSc Planetary Sciences,其他工科,015cc8d0-6b6f-4f96-b017-458edc46c3ad,University of Aberdeen
MS in Systems Engineering,其他工科,547806a1-856e-4369-83e6-65e123b38819,University of Virginia
MSc Brewing and Distilling,其他工科,f5230f4c-4090-4432-989a-7000d789162e,Heriot-Watt University
MSc Brewing and Distilling with Entrepreneurship,其他工科,ee131d7e-3810-41bf-930e-373b80d83813,Heriot-Watt University
MSc Global Sustainability Engineering with Industrial Application (2 year),其他工科,ac0e1311-2be7-4e0a-ae36-028704da8ed5,Heriot-Watt University
MEng in Operations Research,其他工科,b397082b-8bc5-4a47-bb31-d3f60602f695,Virginia Polytechnic Institute and State University (Virginia Tech)
MEng in Management Systems Engineering,其他工科,13402ebe-91ca-4c6b-8da9-2a329b004712,Virginia Polytechnic Institute and State University (Virginia Tech)
MSc Product Design,其他工科,db96daf8-f423-4f37-8112-18e5b0e60224,University of Dundee
MSc Geo-Information Science,其他工科,70e83ee9-daf0-4830-86e9-3945f4cf6356,Wageningen University & Research
MSc Explosives Ordnance Engineering,其他工科,58675a69-2526-4775-88d0-e1b7af3b30c7,Cranfield University
MSc Guided Weapon Systems,其他工科,5bc211b9-b466-4831-b0f0-0cbb86f717e5,Cranfield University
MSc Scientific Research,其他工科,fb42c4dc-5509-4bf3-bfdd-f566945950c1,Hong Kong Metropolitan University
MS in Data Engineering,其他工科,a81397ea-e0e0-43fd-aca9-b9a90154bf76,Southern Methodist University
Master of Engineering in Systems Engineering,其他工科,8ea219b8-9ba6-42a3-b13f-a5247e1c5541,Stevens Institute of Technology
MSc User Experience Engineering,其他工科,2ad8228e-f84e-45b9-9bb3-0608b38bfca8,"City, University of London"
MASc/MSc Intelligent Construction and Building Information Modelling,其他工科,05f7891f-16d4-4274-9612-a38f968531ec,Hong Kong Metropolitan University
MSc Technology and Design (Advanced IC Design and Technology),其他工科,1455bbda-0acf-48de-8198-5175cc9e29d9,Singapore University of Technology and Design
MSc Building Services Engineering,其他工科,2b54e455-301c-4e5d-8a5a-706c39d29494,Coventry University
"MSc Control, Robotics and Intelligent Automation",其他工科,e9d8d171-62c7-4858-9c3f-1fd2cd34b02f,Coventry University
MSc Design and Systems Engineering,其他工科,69449446-16e3-4be0-a646-076d03fc0833,Coventry University
MSc Environmental Building Performance Engineering,其他工科,2d532179-3dc9-425d-8e75-172ccfdced3a,Coventry University
MSc Technology and Design (Sustainable Urban Design),其他工科,c96a916b-c936-4a26-8190-d9d5028b7d3d,Singapore University of Technology and Design
MSc Marine Systems and Policies,海洋技术,b55949d2-f540-4e1c-8c5d-7b78950fbb64,The University of Edinburgh
Double Degree MSc Global Marine Resources Management (HKUST-Southampton),海洋技术,39186f64-63ce-40f0-b446-0d7d9a27d0b8,The Hong Kong University of Science and Technology
MSc Marine Technology,海洋技术,652a5739-64b0-453c-b523-ca16cdfeadfb,Delft University of Technology
Master of Marine Biology,海洋技术,6489faa8-b2fc-4d79-b680-ab88773da7dc,The University of Western Australia
Master of Oceanography,海洋技术,82e7f6e3-df15-48d2-8bcb-413cbe80db64,The University of Western Australia
Master of Engineering (Maritime),海洋技术,9c0cb806-5c86-47ab-b1ef-6d1be86f0c5c,The University of Adelaide
Joint MSc Marine Environment and Resources (Southampton-Partner Universities in the MER Consortium),海洋技术,a3bb7fff-ef9e-4609-94a3-c61594ebb001,University of Southampton
MSc Marine Sciences,海洋技术,625b3f4a-3a28-40fc-aaf3-184a0ef5c6d6,Utrecht University
Master of Science (Marine Sciences),海洋技术,8cb1bdf2-0ad5-4d7d-abbe-14f62da86c4d,The National University of Malaysia
MS in Marine and Environmental Biology,海洋技术,e3178f1d-2016-4c60-8bdd-3810f1c1b5f8,University of Southern California
MSc Marine and Coastal Sustainability,海洋技术,acf58564-750a-4436-bd6d-a63127848d72,University of Exeter
Master of Science in Marine and Lacustrine Science and Management,海洋技术,fcb710a6-2b5a-469b-b4e2-ba4dafaf5f75,Ghent University
MS in Marine Estuarine Environmental Sciences,海洋技术,3a618109-465d-40ab-a5a3-ff80852389db,"University of Maryland, College Park"
MSc Marine Engineering,海洋技术,d8caf1fc-aa01-4688-b252-495cb3ae2764,University of Strathclyde
Joint MSc Ship & Offshore Technology (Strathclyde-TUHH),海洋技术,1d8f9859-e9cb-437b-ae83-0a4fa1d1f70d,University of Strathclyde
MSc Sustainable Engineering: Marine Technology,海洋技术,07ca6ee4-c8f1-44bd-8ee0-89d466ff139e,University of Strathclyde
MSc Technical Ship Management,海洋技术,73feaab8-d946-4ad9-945b-9e16feeee974,University of Strathclyde
MSc Advanced Naval Architecture,海洋技术,3e1dd2c3-4656-499a-a4e2-d1c77d693666,University of Strathclyde
MSc Marine Engineering with Specialisation in Autonomous Marine Vehicles,海洋技术,1ead2cd0-b7c6-4a89-b0b0-a670db0f1125,University of Strathclyde
MSc Decommissioning,海洋技术,85ed38a5-af59-4c69-8525-07d72d9b373f,University of Aberdeen
MSc Offshore Engineering,海洋技术,af86bb69-4b4f-45c4-bd24-4f56e1e4f9a0,University of Aberdeen
Master of Marine and Lacustrine Science and Management,海洋技术,fd75dc84-2018-46ea-9761-8f3735cc85c8,University of Antwerp
MSc Smart Ocean Technology,海洋技术,54e55efb-1b03-4e3f-92e5-d1c499038192,University of Macau
MSc International Marine Science,海洋技术,a97c3485-560d-4650-a40e-b7b66e957141,Heriot-Watt University
Master of Science in Marine and Lacustrine Science and Management,海洋技术,0da8b093-1ca6-4e78-bf6b-97feda970ea4,Vrije Universiteit Brussel
MSc Civil Engineering with Marine Renewable Energy,海洋技术,0bfca78d-c09b-4db5-b802-f6414128d443,University of Dundee
MSc Marine Science and Sustainable Development,海洋技术,d183dba3-112b-4b24-a9d3-0e3991bd85df,University of Essex
MSc Aquaculture and Marine Resource Management,海洋技术,5ea5c99a-5cb4-470a-8fea-91b6237f96ad,Wageningen University & Research
MSc Maritime Operations and Management,海洋技术,3c4f563f-a34f-4cc0-a84b-d3b3f7026225,"City, University of London"
MSc Maritime Safety and Security Management,海洋技术,56c9fc23-d6ab-473f-8f9e-60daa8c46590,"City, University of London"
MSc Global Health Management,公共卫生,3fc05b4a-1d0c-487b-ab64-49cd391d6030,Imperial College London
MSc Epidemiology,公共卫生,38536d61-b4dc-4aec-90f9-4bd89c592f8e,Imperial College London
Master of Public Health,公共卫生,281511d0-284e-4177-aee5-41d0b01537b7,Imperial College London
MS in Health Policy,公共卫生,2731c36c-0f07-41d1-baff-461e9c6fbedf,Stanford University
MSc Global Health Science and Epidemiology,公共卫生,84016f62-4686-4aec-84c7-60cd35e5951d,University of Oxford
MSc Translational Health Sciences,公共卫生,61f49df7-d7e2-46c4-a2ac-184c77aa313b,University of Oxford
MS in Health Policy and Management,公共卫生,a0d9e61a-2434-48a8-8cdd-b8ad3a52ce08,Harvard University
Master in Health Care Management,公共卫生,fcafb0f2-e6c2-40b5-857a-912aa0e1efc4,Harvard University
MS in Social and Behavioral Sciences,公共卫生,80564b4c-2a24-45b5-beb8-820343b07ac4,Harvard University
Master of Public Health,公共卫生,c87cfbe7-c47a-411f-b34e-aa5e89d07770,Harvard University
Master of Science in Global Health and Population,公共卫生,332afc07-96e3-41c4-b72b-7dd929f46d5e,Harvard University
MPhil Population Health Sciences,公共卫生,176834cb-2790-483c-aeb2-371d2d6d830b,University of Cambridge
Master of Public Health,公共卫生,d6680cc8-540c-4555-9fd8-32ddde9c45b2,National University of Singapore
MSc Infectious Disease Emergencies,公共卫生,6f48f7e5-c9e0-4319-abc0-e94305c4c39c,National University of Singapore
MSc Sustainable Healthcare,公共卫生,3e770300-c075-44f1-810b-b15f6a1b1a45,National University of Singapore
MA Health Humanities,公共卫生,6d5e4d06-53b2-48af-8f76-014306c83f80,University College London
MSc Global Health and Development,公共卫生,9646d808-7b80-4af0-bf09-e4c0535c97ee,University College London
MSc Social Epidemiology,公共卫生,7734ef7a-3110-49be-aa6c-fdfcab7d19eb,University College London
MSc Health in Urban Development,公共卫生,00a84cb5-007a-4947-9168-c142cedec926,University College London
MSc Healthcare Facilities,公共卫生,327d0abe-b4b9-45dc-bd44-eef027eafe43,University College London
MSc Population Health,公共卫生,ecfb8002-28c2-49ef-8623-e0e44045c21b,University College London
MASc Creative Health,公共卫生,5bf10d1d-269c-464b-822c-b7eea7111748,University College London
MSc Global Healthcare Management (Analytics),公共卫生,5d672074-1f67-4b3f-8f93-1acfe0528358,University College London
MSc Global Healthcare Management (Finance),公共卫生,eec8a6a3-323c-4a74-a53b-a4c0c6fbc4e4,University College London
MSc Global Healthcare Management (Leadership),公共卫生,17c3e798-1dc3-4d1e-b612-f1fa32ee4af9,University College London
"MPA Health, Technology and Public Policy",公共卫生,e733f7db-8f9e-412a-a1ec-04ab21cab882,University College London
MSc Advanced Physiotherapy (Cardiorespiratory),公共卫生,26e78448-8382-4219-b006-5a7c2818e55a,University College London
Master of Public Health (Control of Infectious Diseases),公共卫生,d1c3015a-43c7-4f57-80c1-0aea44062556,The University of Hong Kong
Master of Public Health (Epidemiology and Biostatistics),公共卫生,8dd77c81-82f6-4927-8309-bcd3ddfd0287,The University of Hong Kong
"Master of Public Health (Health Economics, Policy and Management)",公共卫生,54260741-4659-46cd-a479-2606c5abcfee,The University of Hong Kong
Master of Public Health (Public Health Practice - Comprehensive Primary Health Care),公共卫生,e4d3da0e-7bb4-4b5b-bec7-63ca271b358a,The University of Hong Kong
Master of Public Health,公共卫生,b4d1a8a4-bec5-432c-8d67-dcd7a8db5363,University of Chicago
Two-Year MPH in Health Policy and Management,公共卫生,8c9b35a8-9972-4c34-b085-77fd36dae663,"University of California, Berkeley"
MS in Environmental Health Sciences,公共卫生,6861449f-3b3d-4a0b-ae5b-8310e2113cca,"University of California, Berkeley"
MS in Global Health & Environment,公共卫生,255e8406-bf92-4dc7-9aca-3b942bd76bd6,"University of California, Berkeley"
MPH in Environmental Health Sciences,公共卫生,c8a07d34-f77c-4abf-9ae6-3345c3ff8fa8,"University of California, Berkeley"
MPH in Global Health and Environment,公共卫生,a03b5f63-8433-49df-adf3-dd9f1bf4d7f5,"University of California, Berkeley"
Master of Public Health,公共卫生,8ea87aa7-2480-4165-bcdb-0b66bba70fbf,The University of Melbourne
MSc Epidemiology,公共卫生,ad12c679-119b-4283-b63c-9c0d7dec4e7a,The University of Melbourne
Master of Health Leadership and Management,公共卫生,fa40d684-7f2b-4e00-8e0b-f5c2caaeeace,The University of New South Wales
Master of Health Leadership and Management (Extension),公共卫生,dabbbf26-881b-4b56-bc6c-0ceb7198520a,The University of New South Wales
Master of Infectious Diseases Intelligence,公共卫生,549c6bd5-d9ca-4337-86e5-6fb8cd97d6bb,The University of New South Wales
Master of Global Health,公共卫生,67fd7b85-7cdb-4c1b-8f6a-c2fbd3c63823,The University of New South Wales
Master of Global Health (Extension),公共卫生,0994f746-a3ab-40ff-923d-3f5e8cdb869e,The University of New South Wales
