大学英文名称,学位,专业英文名称,所属院系,所属院系（英文）,招生网址,专业网址,所属院系网址,所属院系网址
"University at Buffalo, SUNY",MS,Master of Science (MS)   in Computational and Applied Mathematics,文理学院,,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/ms-program.html,,
"University at Buffalo, SUNY",PhD,Mathematics PhD,文理学院,,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/doctoral-program.html,,
"University at Buffalo, SUNY",PhD,Mathematics PhD,文理学院,,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/doctoral-program.html,,
Stevens Institute of Technology,PHD,"MATHEMATICS, M.S.",工程与科学学院,,https://www.stevens.edu/program/mathematics-phd,https://www.stevens.edu/program/mathematics-phd,,
Stevens Institute of Technology,PHD,"MATHEMATICS, M.S.",工程与科学学院,,https://www.stevens.edu/program/mathematics-phd,https://www.stevens.edu/program/mathematics-phd,,
Stevens Institute of Technology,MS,"MATHEMATICS, M.S.",工程与科学学院,,https://www.stevens.edu/program/mathematics-masters,https://www.stevens.edu/program/mathematics-masters,,
Stevens Institute of Technology,MS,"MATHEMATICS, M.S.",工程与科学学院,,https://www.stevens.edu/program/mathematics-masters,https://www.stevens.edu/program/mathematics-masters,,
Stevens Institute of Technology,MS,"MATHEMATICS, M.S.",工程与科学学院,,https://www.stevens.edu/program/applied-mathematics-masters,https://www.stevens.edu/program/applied-mathematics-masters,,
Stevens Institute of Technology,MS,"ACTUARIAL MATHEMATICS AND QUANTITATIVE RISK, M.S.",工程与科学学院,,https://www.stevens.edu/program/applied-mathematics-masters,https://www.stevens.edu/program/applied-mathematics-masters,,
University of Delaware,PhD ,Mathematics,文理学院,,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,,
University of Delaware,PhD ,Mathematics,文理学院,,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,,
University of Delaware,MS ,Mathematics,文理学院,,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,,
University of Delaware,MS ,Mathematics,文理学院,,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,,
University of Delaware,PhD ,Applied Mathematics,文理学院,,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,,
University of Delaware,PhD ,Applied Mathematics,文理学院,,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,,
University of Delaware,MS,Applied Mathematics,文理学院,,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,,
University of Delaware,MS,Applied Mathematics,文理学院,,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,,
"University of California, Santa Cruz",M.S,Applied mathematics,工程部,,https://www.gradadmissions.ucsc.edu/apm,https://grad.soe.ucsc.edu/applied-mathematics,,
"University of California, Santa Cruz",Ph.D.,Applied mathematics,工程部,,https://www.gradadmissions.ucsc.edu/apm,https://grad.soe.ucsc.edu/applied-mathematics,,
"University of California, Santa Cruz",M.S,Scientific Computing & Applied thetics,工程部,,https://www.gradadmissions.ucsc.edu/scam,https://grad.soe.ucsc.edu/scicam/,,
"University of California, Santa Cruz",M.A,thetics,物理与生物科学部,,https://www.gradadmissions.ucsc.edu/math,https://www.math.ucsc.edu/graduate/index.html,,
"University of California, Santa Cruz",Ph.D.,thetics,物理与生物科学部,,https://www.gradadmissions.ucsc.edu/math,https://www.math.ucsc.edu/graduate/index.html,,
"Rutgers University, Newark",PHD,Mathematical Sciences (PHD) Newark,研究生院,,https://grad.admissions.rutgers.edu/GraduateProgram/Detail.aspx?id=a501U0000004gNSQAY,https://sasn.rutgers.edu/phd-mathematical-sciences,,
Worcester Polytechnic Institute,MS,Applied Mathematics,文理学院,,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6236,https://www.wpi.edu/academics/study/applied-mathematics-ms,,
Worcester Polytechnic Institute,MS,Applied Mathematics,文理学院,,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6236,https://www.wpi.edu/academics/study/applied-mathematics-ms,,
Worcester Polytechnic Institute,MS,Industrial Mathematics,文理学院,,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6486,https://www.wpi.edu/academics/study/industrial-mathematics-ms,,
Worcester Polytechnic Institute,MS,Industrial Mathematics,文理学院,,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6486,https://www.wpi.edu/academics/study/industrial-mathematics-ms,,
Worcester Polytechnic Institute,PHD,Mathematical Sciences,文理学院,,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6561,https://www.wpi.edu/academics/study/mathematical-sciences-phd,,
Worcester Polytechnic Institute,PHD,Mathematical Sciences,文理学院,,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6561,https://www.wpi.edu/academics/study/mathematical-sciences-phd,,
"University of Illinois, Chicago",MS,MS – Pure Mathematics,文理学院,,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-pure-math/,,
"University of Illinois, Chicago",MS,MS – Pure Mathematics,文理学院,,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-pure-math/,,
"University of Illinois, Chicago",MS,MS – Pure Mathematics,文理学院,,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-pure-math/,,
"University of Illinois, Chicago",MS,MS – Applied Mathematics,文理学院,,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-applied-math/,,
"University of Illinois, Chicago",MS,MS – Applied Mathematics,文理学院,,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-applied-math/,,
"University of Illinois, Chicago",MS,MS – Applied Mathematics,文理学院,,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-applied-math/,,
"University of Illinois, Chicago",MS,MS – Mathematical Computer Science,文理学院,,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-computer-science/,,
"University of Illinois, Chicago",MS,MS – Mathematical Computer Science,文理学院,,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-computer-science/,,
"University of Illinois, Chicago",MS,MS – Mathematical Computer Science,文理学院,,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-computer-science/,,
"University of Illinois, Chicago",PhD,Mathematics,文理学院,,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/phd/,https://mscs.uic.edu/graduate/degree-programs/phd/,,
Clemson University,MS,Mathematical Sciences,理学院,,https://www.clemson.edu/degrees/mathematical-sciences/grad,https://www.clemson.edu/science/academics/departments/mathstat/academics/grad-overview.html,,
Clemson University,MS,Mathematical Sciences,理学院,,https://www.clemson.edu/degrees/mathematical-sciences/grad,https://www.clemson.edu/science/academics/departments/mathstat/academics/grad-overview.html,,
Clemson University,PhD,Mathematical Sciences,理学院,,https://www.clemson.edu/degrees/mathematical-sciences/grad,https://www.clemson.edu/science/academics/departments/mathstat/academics/grad-overview.html,,
Clemson University,PhD,Mathematical Sciences,理学院,,https://www.clemson.edu/degrees/mathematical-sciences/grad,https://www.clemson.edu/science/academics/departments/mathstat/academics/grad-overview.html,,
Marquette University,MS,Computational Mathematical and Statistical Sciences  ,文理学院,,https://www.marquette.edu/grad/programs-computational-mathematical-statistical-sciences.php,https://www.marquette.edu/mathematical-and-statistical-sciences/graduate-program-computational-mathematical-and-statistical-sciences.php,,
Marquette University,PHD,Computational Mathematical and Statistical Sciences  ,文理学院,,https://www.marquette.edu/grad/programs-computational-mathematical-statistical-sciences.php,https://www.marquette.edu/mathematical-and-statistical-sciences/graduate-program-computational-mathematical-and-statistical-sciences.php,,
New Jersey Institute of Technology,M.S.,Applied Mathematics - M.S.,科学与人文学院,,https://www.njit.edu/admissions/how-apply-graduate-admissions,https://math.njit.edu/ms-applied-mathematics,,
New Jersey Institute of Technology,PhD,Applied Mathematics Track,科学与人文学院,,https://www.njit.edu/admissions/how-apply-graduate-admissions,https://www.njit.edu/academics/degree/phd-mathematical-sciences,,
New Jersey Institute of Technology,PhD,Pure Mathematics Track,科学与人文学院,,https://www.njit.edu/admissions/how-apply-graduate-admissions,https://www.njit.edu/academics/degree/phd-mathematical-sciences,,
University of South Florida,PhD,Mathematics,文理学院,,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/prospective-grad-students.aspx,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/index.aspx,,
University of South Florida,PhD,Mathematics,文理学院,,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/prospective-grad-students.aspx,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/index.aspx,,
University of South Florida,PhD,Mathematics：Pure and Applied,文理学院,,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/prospective-grad-students.aspx,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/index.aspx,,
University of South Florida,PhD,Mathematics：Pure and Applied,文理学院,,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/prospective-grad-students.aspx,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/index.aspx,,
University of South Florida,PhD,Mathematics：Statistics,文理学院,,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/prospective-grad-students.aspx,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/index.aspx,,
University of South Florida,PhD,Mathematics：Statistics,文理学院,,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/prospective-grad-students.aspx,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/index.aspx,,
University of South Florida,MA,Mathematics,文理学院,,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/prospective-grad-students.aspx,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/index.aspx,,
University of South Florida,MA,Mathematics,文理学院,,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/prospective-grad-students.aspx,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/index.aspx,,
University of South Florida,MA,Applied Mathematics,文理学院,,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/prospective-grad-students.aspx,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/index.aspx,,
University of South Florida,MA,Applied Mathematics,文理学院,,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/prospective-grad-students.aspx,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/index.aspx,,
Southern Methodist University,PHD,computational and applied mathematics,人文与科学学院,,https://grad.smu.edu/graduate-studies-in-computational-and-applied-mathematics,https://www.smu.edu/dedman/academics/departments/math/graduate,,
Southern Methodist University,MS,computational and applied mathematics,人文与科学学院,,https://grad.smu.edu/graduate-studies-in-computational-and-applied-mathematics,https://www.smu.edu/dedman/academics/departments/math/graduate,,
Temple University,PhD,Mathematics PhD,科学技术学院,,https://www.temple.edu/academics/degree-programs/mathematics-phd-st-math-phd/admissions-information,https://www.temple.edu/academics/degree-programs/mathematics-phd-st-math-phd,,
Temple University,MS,Mathematics MS,科学技术学院,,https://www.temple.edu/academics/degree-programs/mathematics-ms-st-math-ms/admissions-information,https://www.temple.edu/academics/degree-programs/mathematics-ms-st-math-ms,,
University of Iowa,MS, Mathematics,文理学院,,https://grad.admissions.uiowa.edu/academics/mathematics-ms-or-phd,https://math.uiowa.edu/graduate,,
University of Iowa,Ph.D, Mathematics,文理学院,,https://grad.admissions.uiowa.edu/academics/mathematics-ms-or-phd,https://math.uiowa.edu/graduate,,
University of Iowa,MS, Mathematics,文理学院,,https://grad.admissions.uiowa.edu/academics/mathematics-ms-or-phd,https://math.uiowa.edu/graduate,,
University of Iowa,Ph.D, Mathematics,文理学院,,https://grad.admissions.uiowa.edu/academics/mathematics-ms-or-phd,https://math.uiowa.edu/graduate,,
University of Iowa,Ph.D,Applied Mathematical & Computational Sciences,文理学院,,https://grad.admissions.uiowa.edu/academics/applied-mathematical-computational-sciences-phd,https://amcs.uiowa.edu/,,
Auburn University,MAM,Applied Mathematics,科学与数学学院,,https://www.auburn.edu/academic/cosam/departments/math/students/grad/prospective/index.htm,https://www.auburn.edu/academic/cosam/departments/math/students/grad/math-programs.htm,,
Auburn University,MS,Mathematics,科学与数学学院,,https://www.auburn.edu/academic/cosam/departments/math/students/grad/prospective/index.htm,https://www.auburn.edu/academic/cosam/departments/math/students/grad/math-programs.htm,,
Auburn University,PhD,Mathematics,科学与数学学院,,https://www.auburn.edu/academic/cosam/departments/math/students/grad/prospective/index.htm,https://www.auburn.edu/academic/cosam/departments/math/students/grad/math-programs.htm,,
Auburn University,PhD,Doctor of Philosophy in Mathematics with Concentration in Statistics,科学与数学学院,,https://www.auburn.edu/academic/cosam/departments/math/students/grad/prospective/index.htm,https://www.auburn.edu/academic/cosam/departments/math/students/grad/stats-programs.htm,,
Baylor University,Ph.D.,Mathematics ,文理学院,,https://math.artsandsciences.baylor.edu/graduate-program/apply-our-programs,https://math.artsandsciences.baylor.edu/graduate-program,,
Texas Christian University,MS,Mathematics,理工学院,,https://www.cse.tcu.edu/academics/graduate-programs.php,https://www.cse.tcu.edu/mathematics/graduate/index.php,,
Texas Christian University,MS,Mathematics,理工学院,,https://www.cse.tcu.edu/academics/graduate-programs.php,https://cse.tcu.edu/mathematics/graduate/index.php,,
Texas Christian University,MAT,Mathematics,理工学院,,https://www.cse.tcu.edu/academics/graduate-programs.php,https://cse.tcu.edu/mathematics/graduate/index.php,,
Texas Christian University,MAT,Mathematics,理工学院,,https://www.cse.tcu.edu/academics/graduate-programs.php,https://cse.tcu.edu/mathematics/graduate/index.php,,
Texas Christian University,Ph.D,Mathematics,理工学院,,https://www.cse.tcu.edu/academics/graduate-programs.php,https://cse.tcu.edu/mathematics/graduate/index.php,,
Texas Christian University,Ph.D,Mathematics,理工学院,,https://www.cse.tcu.edu/academics/graduate-programs.php,https://cse.tcu.edu/mathematics/graduate/index.php,,
Drexel University,MS,Mathematics,文理学院,,https://drexel.edu/academics/grad-professional-programs/coas/mathematics,https://drexel.edu/coas/academics/graduate-programs/mathematics/,,
Drexel University,PhD,Mathematics,文理学院,,https://drexel.edu/academics/grad-professional-programs/coas/mathematics,https://drexel.edu/coas/academics/graduate-programs/mathematics/,,
University of Oregon,PhD,Mathematics,文理学院,,https://naturalsciences.uoregon.edu/mathematics/apply/graduate-admissions,https://naturalsciences.uoregon.edu/mathematics/graduate-programs,,
"Rutgers University, Camden",M.B.S.,BUSINESS & SCIENCE M.B.S.,文理研究生院,,https://graduateschool.camden.rutgers.edu/business-and-science-m-b-s/,https://mbs.rutgers.edu/,,
"Rutgers University, Camden",M.S.,MATHEMATICAL SCIENCES M.S.,文理研究生院,,https://graduateschool.camden.rutgers.edu/mathematical-sciences/,https://math.camden.rutgers.edu/programs/graduate/,,
Rochester Institute of Technology,MS,Applied and Computational Mathematics MS ,数学与统计学院,,https://www.rit.edu/study/applied-and-computational-mathematics-ms,https://www.rit.edu/study/applied-and-computational-mathematics-ms,,
Rochester Institute of Technology,Ph.D.,Mathematical Modeling Ph.D. ,数学与统计学院,,https://www.rit.edu/study/mathematical-modeling-phd,https://www.rit.edu/study/mathematical-modeling-phd,,
Illinois Institute of Technology,M.A.S,Applied Mathematics (M.A.S.),计算机学院,,https://www.iit.edu/admissions-aid/graduate-admission/international-students,https://www.iit.edu/academics/programs/applied-mathematics-mas,,
Illinois Institute of Technology,M.S.,Applied Mathematics (M.S.),计算机学院,,https://www.iit.edu/admissions-aid/graduate-admission/international-students,https://www.iit.edu/academics/programs/applied-mathematics-ms,,
Illinois Institute of Technology,Ph.D.,Applied Mathematics (Ph.D.),计算机学院,,https://www.iit.edu/admissions-aid/graduate-admission/international-students,https://www.iit.edu/academics/programs/applied-mathematics-phd,,
Saint Louis University,MA,Master of Arts in Mathematics,文理学院,,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-ma.php,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-ma.php,,
Saint Louis University,MA,Master of Arts in Mathematics,文理学院,,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-ma.php,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-ma.php,,
Saint Louis University,PhD,Doctor of Philosophy in Mathematics ,文理学院,,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-phd.php,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-phd.php,,
Saint Louis University,PhD,Doctor of Philosophy in Mathematics ,文理学院,,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-phd.php,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-phd.php,,
"University of Colorado, Boulder",MS,Applied Math,工程与应用科学学院,,https://www.colorado.edu/amath/academics/ms-applied-mathematics/admissions-requirements,https://www.colorado.edu/amath/academics/ms-applied-mathematics,,
"University of Colorado, Boulder",MS,Applied Math,工程与应用科学学院,,https://www.colorado.edu/amath/academics/ms-applied-mathematics/admissions-requirements,https://www.colorado.edu/amath/academics/ms-applied-mathematics,,
"University of Colorado, Boulder",PHD,Applied Math,工程与应用科学学院,,https://www.colorado.edu/amath/academics/doctoral-program/applying-graduate-school/graduate-application-checklist,https://www.colorado.edu/amath/academics/doctoral-program,,
"University of Colorado, Boulder",Ph.D,Mathematics,文理学院,,https://www.colorado.edu/math/graduate-program/prospective-students/admissions-procedures,https://www.colorado.edu/math/graduate-program/graduate-program,,
"University of Colorado, Boulder",MA,Mathematics,文理学院,,https://www.colorado.edu/math/graduate-program/prospective-students/admissions-procedures,https://www.colorado.edu/math/graduate-program/graduate-program,,
"University of Colorado, Boulder",MS,Mathematics,文理学院,,https://www.colorado.edu/math/graduate-program/prospective-students/admissions-procedures,https://www.colorado.edu/math/graduate-program/graduate-program,,
American University,MS,Mathematics of Info & Security MS,文理学院,,https://www.american.edu/cas/mathstat/ms/requirements.cfm,https://www.american.edu/cas/mathstat/ms/,,
American University,MS,Mathematics of Info & Security MS,文理学院,,https://www.american.edu/cas/mathstat/ms/requirements.cfm,https://www.american.edu/cas/mathstat/ms/,,
Yeshiva University,MA,Mathematics (MA),科学与卫生学院,,https://www.yu.edu/katz/admissions/grad-admissions,https://www.yu.edu/katz/math-ma,,
Yeshiva University,Ph.D,Mathematical Sciences (PhD),科学与卫生学院,,https://www.yu.edu/katz/admissions/grad-admissions,https://www.yu.edu/katz/math-phd,,
Yeshiva University,MA,Mathematics (MA),科学与卫生学院,,https://www.yu.edu/katz/admissions/grad-admissions,https://www.yu.edu/katz/math-ma,,
Yeshiva University,Ph.D,Mathematical Sciences (PhD),科学与卫生学院,,https://www.yu.edu/katz/admissions/grad-admissions,https://www.yu.edu/katz/math-phd,,
University of Arizona,MA,Mathematics,理学院,,https://grad.arizona.edu/catalog/programinfo/MATHMA,https://www.math.arizona.edu/academics/grads,,
University of Arizona,MS,Mathematics,理学院,,https://grad.arizona.edu/catalog/programinfo/MATHMS,https://www.math.arizona.edu/academics/grads,,
University of Arizona,PHD,Mathematics,理学院,,https://grad.arizona.edu/catalog/programinfo/MATHPHD,https://www.math.arizona.edu/academics/grads,,
University of Arizona,MS,Applied Mathematics (MS),研究生院跨学科课程,,https://grad.arizona.edu/catalog/programinfo/APPLMS,https://gidp.arizona.edu/appliedmath,,
University of Arizona,PHD,Applied Mathematics (PHD),研究生院跨学科课程,,https://grad.arizona.edu/catalog/programinfo/APPLPHD,https://gidp.arizona.edu/appliedmath,,
University of Utah,MA,"Mathematics, M.A.",理学院,,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,,
University of Utah,MS,"Mathematics, M.S.",理学院,,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,,
University of Utah,Ph.D.,"Mathematics, Ph.D.",理学院,,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,,
University of Utah,M.Stat.,"Mathematics, M.Stat.",理学院,,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,,
University of Utah,MA,"Mathematics, M.A.",理学院,,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,,
University of Utah,MS,"Mathematics, M.S.",理学院,,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,,
University of Utah,Ph.D.,"Mathematics, Ph.D.",理学院,,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,,
University of Utah,M.Stat.,"Mathematics, M.Stat.",理学院,,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,,
University of Utah,MA,"Mathematics, M.A.",理学院,,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,,
University of Utah,MS,"Mathematics, M.S.",理学院,,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,,
University of Utah,Ph.D.,"Mathematics, Ph.D.",理学院,,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,,
University of Utah,M.Stat.,"Mathematics, M.Stat.",理学院,,http://www.math.utah.edu/graduate/GraduateInstructions.php,http://www.math.utah.edu/graduate/index.php,,
Howard University,PHD,Mathematics,文理学院,,https://gs.howard.edu/mathematics-phd,https://mathematics.howard.edu/academics/graduate-program,,
Howard University,PHD,Mathematics,文理学院,,https://gs.howard.edu/mathematics-phd,https://mathematics.howard.edu/academics/graduate-program,,
"Brigham Young University, Provo",MS,Mathematics (MS),科学学院,,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,,
"Brigham Young University, Provo",MS,Mathematics (MS),科学学院,,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,,
"Brigham Young University, Provo",MS,Mathematics (MS),科学学院,,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,,
"Brigham Young University, Provo",MS,Mathematics (MS),科学学院,,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,,
"Brigham Young University, Provo",PHD,Mathematics (PhD),科学学院,,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,,
"Brigham Young University, Provo",PHD,Mathematics (PhD),科学学院,,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,,
"Brigham Young University, Provo",PHD,Mathematics (PhD),科学学院,,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,,
"Brigham Young University, Provo",PHD,Mathematics (PhD),科学学院,,https://math.byu.edu/?page_id=129,https://math.byu.edu/?page_id=125,,
University of Denver,PhD,Mathematics,自然科学与数学学院,,https://www.du.edu/academics/admission-steps/mathematics-phd-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees,,
University of Denver,MS,Mathematics,自然科学与数学学院,,https://www.du.edu/academics/admission-steps/mathematics-ms-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees,,
University of Denver,MA,Mathematics,自然科学与数学学院,,https://www.du.edu/academics/admission-steps/mathematics-ma-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees,,
University of Denver,PhD,Mathematics,自然科学与数学学院,,https://www.du.edu/academics/admission-steps/mathematics-phd-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees,,
University of Denver,MS,Mathematics,自然科学与数学学院,,https://www.du.edu/academics/admission-steps/mathematics-ms-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees,,
University of Denver,MA,Mathematics,自然科学与数学学院,,https://www.du.edu/academics/admission-steps/mathematics-ma-2022-2023,https://science.du.edu/mathematics/content/math-graduate-degrees,,
University of Vermont,PHD,Mathematical Sciences ,工程与数学科学学院,,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/phd.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/phd.php&SM=grad/_gradmenu.html,,
University of Vermont,MST,Mathematics ,工程与数学科学学院,,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,,
University of Vermont,MS,Mathematics ,工程与数学科学学院,,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,,
University of Vermont,PHD,Mathematical Sciences ,工程与数学科学学院,,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/phd.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/phd.php&SM=grad/_gradmenu.html,,
University of Vermont,MST,Mathematics ,工程与数学科学学院,,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,,
University of Vermont,MS,Mathematics ,工程与数学科学学院,,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,http://www.uvm.edu/~cems/mathstat/?Page=grad/math/default.php&SM=grad/_gradmenu.html,,
"Miami University, Oxford",MS, Mathematics,文理学院,,http://miamioh.edu/cas/academics/departments/mathematics/admission/index.html,http://miamioh.edu/cas/academics/departments/mathematics/academics/graduate-studies/degree-requirements/index.html,,
"Miami University, Oxford",MA, Mathematics,文理学院,,http://miamioh.edu/cas/academics/departments/mathematics/admission/index.html,http://miamioh.edu/cas/academics/departments/mathematics/academics/graduate-studies/degree-requirements/index.html,,
"Miami University, Oxford",MS,Applied Mathematics,文理学院,,http://miamioh.edu/cas/academics/departments/mathematics/admission/index.html,http://miamioh.edu/cas/academics/departments/mathematics/academics/graduate-studies/degree-requirements/index.html,,
Loyola University Chicago,MS,Mathematics ,文理学院,,https://www.luc.edu/gradschool/applicationinfo.shtml,https://luc.edu/math/msmath/curriculum/index.shtml,,
Loyola University Chicago,MS,Mathematics ,文理学院,,https://www.luc.edu/gradschool/applicationinfo.shtml,https://luc.edu/math/msmath/curriculum/index.shtml,,
Loyola University Chicago,MS,Mathematics ,文理学院,,https://www.luc.edu/gradschool/applicationinfo.shtml,https://luc.edu/math/msmath/curriculum/index.shtml,,
